Running simulation for steps_size=15 and n_fluences=20
Steps size: 15
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 5351.88818359375
Epoch 1: loss = 2340.38232421875
Epoch 2: loss = 2339.96484375
Epoch 3: loss = 2339.96484375
Epoch 4: loss = 2339.96240234375
Epoch 5: loss = 2339.959228515625
Epoch 6: loss = 2339.958984375
Epoch 7: loss = 2339.958984375
Epoch 8: loss = 2339.95849609375
Epoch 9: loss = 2339.95849609375
Epoch 10: loss = 2339.95849609375
Epoch 11: loss = 2339.95849609375
Epoch 12: loss = 2339.958251953125
Epoch 13: loss = 2339.9580078125
Epoch 14: loss = 2339.958251953125
Epoch 15: loss = 2339.958251953125
Epoch 16: loss = 2339.9580078125
Epoch 17: loss = 2339.9580078125
Epoch 18: loss = 2339.9580078125
Epoch 19: loss = 2339.9580078125
Epoch 20: loss = 2339.9580078125
Epoch 21: loss = 2339.9580078125
Early stopping at epoch 21 with loss 2339.9580078125
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 8537.38671875
Epoch 1: loss = 3625.52734375
Epoch 2: loss = 3624.9189453125
Epoch 3: loss = 3624.914306640625
Epoch 4: loss = 3624.9140625
Epoch 5: loss = 3624.9140625
Epoch 6: loss = 3624.9140625
Epoch 7: loss = 3624.913818359375
Epoch 8: loss = 3624.9140625
Epoch 9: loss = 3624.9140625
Epoch 10: loss = 3624.913818359375
Epoch 11: loss = 3624.913818359375
Epoch 12: loss = 3624.913818359375
Epoch 13: loss = 3624.913818359375
Epoch 14: loss = 3624.913818359375
Epoch 15: loss = 3624.913818359375
Early stopping at epoch 15 with loss 3624.913818359375
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 12783.740234375
Epoch 1: loss = 4717.5107421875
Epoch 2: loss = 4716.53173828125
Epoch 3: loss = 4716.5283203125
Epoch 4: loss = 4716.52734375
Epoch 5: loss = 4716.52734375
Epoch 6: loss = 4716.52734375
Epoch 7: loss = 4716.5263671875
Epoch 8: loss = 4716.5263671875
Epoch 9: loss = 4716.52587890625
Epoch 10: loss = 4716.525390625
Epoch 11: loss = 4716.525390625
Epoch 12: loss = 4716.525390625
Epoch 13: loss = 4716.525390625
Epoch 14: loss = 4716.525390625
Epoch 15: loss = 4716.525390625
Epoch 16: loss = 4716.525390625
Epoch 17: loss = 4716.525390625
Epoch 18: loss = 4716.525390625
Early stopping at epoch 18 with loss 4716.525390625
Reconstruction for fluence = 1.2742749857031335 photons/pixel
Epoch 0: loss = 21633.79296875
Epoch 1: loss = 5648.10986328125
Epoch 2: loss = 5645.8818359375
Epoch 3: loss = 5645.8740234375
Epoch 4: loss = 5645.873046875
Epoch 5: loss = 5645.8720703125
Epoch 6: loss = 5645.8720703125
Epoch 7: loss = 5645.87158203125
Epoch 8: loss = 5645.87158203125
Epoch 9: loss = 5645.87109375
Epoch 10: loss = 5645.87109375
Epoch 11: loss = 5645.87109375
Epoch 12: loss = 5645.87109375
Epoch 13: loss = 5645.87109375
Epoch 14: loss = 5645.87109375
Epoch 15: loss = 5645.87109375
Epoch 16: loss = 5645.87109375
Epoch 17: loss = 5645.87109375
Early stopping at epoch 17 with loss 5645.87109375
Reconstruction for fluence = 2.976351441631318 photons/pixel
Epoch 0: loss = 41289.5625
Epoch 1: loss = 6715.544921875
Epoch 2: loss = 6709.7138671875
Epoch 3: loss = 6709.5869140625
Epoch 4: loss = 6709.53515625
Epoch 5: loss = 6709.5322265625
Epoch 6: loss = 6709.5302734375
Epoch 7: loss = 6709.5302734375
Epoch 8: loss = 6709.529296875
Epoch 9: loss = 6709.52880859375
Epoch 10: loss = 6709.5283203125
Epoch 11: loss = 6709.5283203125
Epoch 12: loss = 6709.52783203125
Epoch 13: loss = 6709.52734375
Epoch 14: loss = 6709.52734375
Epoch 15: loss = 6709.52734375
Epoch 16: loss = 6709.52734375
Epoch 17: loss = 6709.52734375
Epoch 18: loss = 6709.52734375
Epoch 19: loss = 6709.5263671875
Epoch 20: loss = 6709.525390625
Epoch 21: loss = 6709.52490234375
Epoch 22: loss = 6709.5244140625
Epoch 23: loss = 6709.5234375
Epoch 24: loss = 6709.5234375
Epoch 25: loss = 6709.5224609375
Epoch 26: loss = 6709.52197265625
Epoch 27: loss = 6709.521484375
Epoch 28: loss = 6709.52197265625
Epoch 29: loss = 6709.52197265625
Epoch 30: loss = 6709.52197265625
Epoch 31: loss = 6709.521484375
Epoch 32: loss = 6709.521484375
Epoch 33: loss = 6709.521484375
Epoch 34: loss = 6709.521484375
Epoch 35: loss = 6709.52197265625
Early stopping at epoch 35 with loss 6709.521484375
Reconstruction for fluence = 6.9519279617756045 photons/pixel
Epoch 0: loss = 87468.3984375
Epoch 1: loss = 8698.458984375
Epoch 2: loss = 8684.029296875
Epoch 3: loss = 8683.82421875
Epoch 4: loss = 8683.822265625
Epoch 5: loss = 8683.80078125
Epoch 6: loss = 8683.798828125
Epoch 7: loss = 8683.798828125
Epoch 8: loss = 8683.798828125
Epoch 9: loss = 8683.7978515625
Epoch 10: loss = 8683.7978515625
Epoch 11: loss = 8683.7978515625
Epoch 12: loss = 8683.796875
Epoch 13: loss = 8683.796875
Epoch 14: loss = 8683.796875
Epoch 15: loss = 8683.796875
Epoch 16: loss = 8683.796875
Epoch 17: loss = 8683.796875
Epoch 18: loss = 8683.796875
Epoch 19: loss = 8683.796875
Epoch 20: loss = 8683.796875
Early stopping at epoch 20 with loss 8683.796875
Reconstruction for fluence = 16.23776739188721 photons/pixel
Epoch 0: loss = 196606.109375
Epoch 1: loss = 11725.6875
Epoch 2: loss = 11690.94921875
Epoch 3: loss = 11690.58984375
