Running simulation for steps_size=12 and n_fluences=20
Steps size: 12
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 0.04078637436032295
Epoch 1: loss = 0.040754981338977814
Epoch 2: loss = 0.040723610669374466
Epoch 3: loss = 0.040692288428545
Epoch 4: loss = 0.040661029517650604
Epoch 5: loss = 0.04062982648611069
Epoch 6: loss = 0.04059867933392525
Epoch 7: loss = 0.04056759178638458
Epoch 8: loss = 0.0405365526676178
Epoch 9: loss = 0.04050557687878609
Epoch 10: loss = 0.040474653244018555
Epoch 11: loss = 0.0404437854886055
Epoch 12: loss = 0.04041297733783722
Epoch 13: loss = 0.04038222134113312
Epoch 14: loss = 0.04035152494907379
Epoch 15: loss = 0.040320880711078644
Epoch 16: loss = 0.04029029235243797
Epoch 17: loss = 0.04025975614786148
Epoch 18: loss = 0.04022928327322006
Epoch 19: loss = 0.040198858827352524
Epoch 20: loss = 0.04016849398612976
Epoch 21: loss = 0.04013817757368088
Epoch 22: loss = 0.04010792449116707
Epoch 23: loss = 0.04007771983742714
Epoch 24: loss = 0.04004757106304169
Epoch 25: loss = 0.04001747444272041
Epoch 26: loss = 0.039987433701753616
Epoch 27: loss = 0.039957452565431595
Epoch 28: loss = 0.03992750868201256
Epoch 29: loss = 0.03989763557910919
Epoch 30: loss = 0.03986780717968941
Epoch 31: loss = 0.0398380346596241
Epoch 32: loss = 0.03980832174420357
Epoch 33: loss = 0.03977865353226662
Epoch 34: loss = 0.03974904492497444
Epoch 35: loss = 0.039719484746456146
Epoch 36: loss = 0.03968997672200203
Epoch 37: loss = 0.03966052830219269
Epoch 38: loss = 0.03963112831115723
Epoch 39: loss = 0.039601780474185944
Epoch 40: loss = 0.03957248479127884
Epoch 41: loss = 0.03954324126243591
Epoch 42: loss = 0.039514053612947464
Epoch 43: loss = 0.039484914392232895
Epoch 44: loss = 0.039455823600292206
Epoch 45: loss = 0.03942679241299629
Epoch 46: loss = 0.03939780965447426
Epoch 47: loss = 0.0393688790500164
Epoch 48: loss = 0.039340000599622726
Epoch 49: loss = 0.03931117057800293
Epoch 50: loss = 0.03928239643573761
Epoch 51: loss = 0.03925367072224617
Epoch 52: loss = 0.03922499716281891
Epoch 53: loss = 0.03919636830687523
Epoch 54: loss = 0.039167799055576324
Epoch 55: loss = 0.039139274507761
Epoch 56: loss = 0.039110805839300156
Epoch 57: loss = 0.03908238559961319
Epoch 58: loss = 0.039054013788700104
Epoch 59: loss = 0.039025697857141495
Epoch 60: loss = 0.03899742662906647
Epoch 61: loss = 0.03896920382976532
Epoch 62: loss = 0.03894103690981865
Epoch 63: loss = 0.03891291841864586
Epoch 64: loss = 0.03888484463095665
Epoch 65: loss = 0.03885682299733162
Epoch 66: loss = 0.03882885351777077
Epoch 67: loss = 0.038800932466983795
Epoch 68: loss = 0.0387730598449707
Epoch 69: loss = 0.03874523937702179
Epoch 70: loss = 0.03871746361255646
Epoch 71: loss = 0.038689740002155304
Epoch 72: loss = 0.03866206109523773
Epoch 73: loss = 0.03863443434238434
Epoch 74: loss = 0.038606856018304825
Epoch 75: loss = 0.03857932612299919
Epoch 76: loss = 0.03855184093117714
Epoch 77: loss = 0.038524407893419266
Epoch 78: loss = 0.03849702328443527
Epoch 79: loss = 0.03846969082951546
Epoch 80: loss = 0.03844239562749863
Epoch 81: loss = 0.03841515630483627
Epoch 82: loss = 0.0383879616856575
Epoch 83: loss = 0.03836081549525261
Epoch 84: loss = 0.0383337177336216
Epoch 85: loss = 0.03830666467547417
Epoch 86: loss = 0.038279660046100616
Epoch 87: loss = 0.03825270012021065
Epoch 88: loss = 0.038225796073675156
Epoch 89: loss = 0.03819893300533295
Epoch 90: loss = 0.03817211836576462
Epoch 91: loss = 0.03814535215497017
Epoch 92: loss = 0.038118626922369
Epoch 93: loss = 0.038091953843832016
Epoch 94: loss = 0.03806532919406891
Epoch 95: loss = 0.038038745522499084
Epoch 96: loss = 0.03801221027970314
Epoch 97: loss = 0.03798571974039078
Epoch 98: loss = 0.037959273904561996
Epoch 99: loss = 0.037932880222797394
Epoch 100: loss = 0.037906527519226074
Epoch 101: loss = 0.037880223244428635
Epoch 102: loss = 0.03785395994782448
Epoch 103: loss = 0.0378277488052845
Epoch 104: loss = 0.037801582366228104
Epoch 105: loss = 0.03777545318007469
Epoch 106: loss = 0.03774937614798546
Epoch 107: loss = 0.037723343819379807
Epoch 108: loss = 0.037697356194257736
Epoch 109: loss = 0.03767141327261925
Epoch 110: loss = 0.03764551132917404
Epoch 111: loss = 0.03761966526508331
Epoch 112: loss = 0.03759386017918587
Epoch 113: loss = 0.037568092346191406
Epoch 114: loss = 0.037542376667261124
Epoch 115: loss = 0.037516698241233826
Epoch 116: loss = 0.037491071969270706
Epoch 117: loss = 0.03746548295021057
Epoch 118: loss = 0.037439942359924316
Epoch 119: loss = 0.037414442747831345
Epoch 120: loss = 0.03738899156451225
Epoch 121: loss = 0.037363577634096146
Epoch 122: loss = 0.03733821213245392
Epoch 123: loss = 0.037312887609004974
Epoch 124: loss = 0.03728761151432991
Epoch 125: loss = 0.03726237639784813
Epoch 126: loss = 0.03723718598484993
Epoch 127: loss = 0.03721204027533531
Epoch 128: loss = 0.03718693554401398
Epoch 129: loss = 0.03716186806559563
Epoch 130: loss = 0.03713684901595116
Epoch 131: loss = 0.03711187466979027
Epoch 132: loss = 0.03708694130182266
Epoch 133: loss = 0.03706205263733864
Epoch 134: loss = 0.0370372012257576
Epoch 135: loss = 0.03701239824295044
Epoch 136: loss = 0.036987628787755966
Epoch 137: loss = 0.03696290776133537
Epoch 138: loss = 0.03693823516368866
Epoch 139: loss = 0.03691359609365463
Epoch 140: loss = 0.03688900172710419
