Running simulation for steps_size=22 and n_fluences=20
Steps size: 22
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 3028.4873046875
Epoch 1: loss = 1236.6474609375
Epoch 2: loss = 1226.849365234375
Epoch 3: loss = 1225.998046875
Epoch 4: loss = 1225.8251953125
Epoch 5: loss = 1225.7935791015625
Epoch 6: loss = 1225.7867431640625
Epoch 7: loss = 1225.786376953125
Epoch 8: loss = 1225.7861328125
Epoch 9: loss = 1225.7857666015625
Epoch 10: loss = 1225.78564453125
Epoch 11: loss = 1225.785400390625
Epoch 12: loss = 1225.785400390625
Epoch 13: loss = 1225.785400390625
Epoch 14: loss = 1225.785400390625
Epoch 15: loss = 1225.785400390625
Epoch 16: loss = 1225.785400390625
Epoch 17: loss = 1225.785400390625
Epoch 18: loss = 1225.78515625
Epoch 19: loss = 1225.78515625
Epoch 20: loss = 1225.78515625
Epoch 21: loss = 1225.78515625
Epoch 22: loss = 1225.78515625
Epoch 23: loss = 1225.78515625
Epoch 24: loss = 1225.78515625
Epoch 25: loss = 1225.78515625
Epoch 26: loss = 1225.78515625
Early stopping at epoch 26 with loss 1225.78515625
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 4776.80322265625
Epoch 1: loss = 1564.810302734375
Epoch 2: loss = 1551.3560791015625
Epoch 3: loss = 1550.037353515625
Epoch 4: loss = 1549.8681640625
Epoch 5: loss = 1549.8194580078125
Epoch 6: loss = 1549.798828125
Epoch 7: loss = 1549.795166015625
Epoch 8: loss = 1549.795166015625
Epoch 9: loss = 1549.794921875
Epoch 10: loss = 1549.794921875
Epoch 11: loss = 1549.794677734375
Epoch 12: loss = 1549.794677734375
Epoch 13: loss = 1549.79443359375
Epoch 14: loss = 1549.79443359375
Epoch 15: loss = 1549.79443359375
Epoch 16: loss = 1549.7943115234375
Epoch 17: loss = 1549.7943115234375
Epoch 18: loss = 1549.7940673828125
Epoch 19: loss = 1549.7940673828125
Epoch 20: loss = 1549.7939453125
Epoch 21: loss = 1549.7939453125
Epoch 22: loss = 1549.7939453125
Epoch 23: loss = 1549.7939453125
Epoch 24: loss = 1549.7939453125
Epoch 25: loss = 1549.7939453125
Epoch 26: loss = 1549.7938232421875
Epoch 27: loss = 1549.7939453125
Epoch 28: loss = 1549.7938232421875
Epoch 29: loss = 1549.793701171875
Epoch 30: loss = 1549.793701171875
Epoch 31: loss = 1549.793701171875
Epoch 32: loss = 1549.793701171875
Epoch 33: loss = 1549.793701171875
Epoch 34: loss = 1549.793701171875
Early stopping at epoch 34 with loss 1549.7938232421875
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 7533.4091796875
Epoch 1: loss = 1773.6343994140625
Epoch 2: loss = 1746.6859130859375
Epoch 3: loss = 1743.63916015625
Epoch 4: loss = 1743.18896484375
Epoch 5: loss = 1743.1224365234375
Epoch 6: loss = 1743.105224609375
Epoch 7: loss = 1743.101318359375
Epoch 8: loss = 1743.099853515625
Epoch 9: loss = 1743.099609375
Epoch 10: loss = 1743.09912109375
Epoch 11: loss = 1743.0986328125
Epoch 12: loss = 1743.0980224609375
Epoch 13: loss = 1743.097900390625
Epoch 14: loss = 1743.09765625
Epoch 15: loss = 1743.097412109375
Epoch 16: loss = 1743.097412109375
Epoch 17: loss = 1743.097412109375
Epoch 18: loss = 1743.09716796875
Epoch 19: loss = 1743.0970458984375
Epoch 20: loss = 1743.0966796875
Epoch 21: loss = 1743.096435546875
Epoch 22: loss = 1742.99462890625
Epoch 23: loss = 1742.8909912109375
Epoch 24: loss = 1742.8779296875
Epoch 25: loss = 1742.877197265625
Epoch 26: loss = 1742.8759765625
Epoch 27: loss = 1742.87548828125
Epoch 28: loss = 1742.875
Epoch 29: loss = 1742.875
Epoch 30: loss = 1742.875
Epoch 31: loss = 1742.875
Epoch 32: loss = 1742.874755859375
Epoch 33: loss = 1742.874755859375
Epoch 34: loss = 1742.874755859375
Epoch 35: loss = 1742.874755859375
Epoch 36: loss = 1742.874755859375
Epoch 37: loss = 1742.8746337890625
Epoch 38: loss = 1742.8746337890625
Epoch 39: loss = 1742.8746337890625
Epoch 40: loss = 1742.87451171875
Epoch 41: loss = 1742.87451171875
Epoch 42: loss = 1742.87451171875
Epoch 43: loss = 1742.87451171875
Epoch 44: loss = 1742.87451171875
Epoch 45: loss = 1742.87451171875
Epoch 46: loss = 1742.87451171875
Epoch 47: loss = 1742.87451171875
Epoch 48: loss = 1742.87451171875
Early stopping at epoch 48 with loss 1742.87451171875
Reconstruction for fluence = 1.2742749857031335 photons/pixel
Epoch 0: loss = 14643.1025390625
Epoch 1: loss = 2137.278564453125
Epoch 2: loss = 2081.8828125
Epoch 3: loss = 2076.10693359375
Epoch 4: loss = 2074.675048828125
Epoch 5: loss = 2074.236083984375
Epoch 6: loss = 2073.93701171875
Epoch 7: loss = 2073.7373046875
Epoch 8: loss = 2073.66552734375
Epoch 9: loss = 2073.6376953125
Epoch 10: loss = 2073.60009765625
Epoch 11: loss = 2073.57763671875
Epoch 12: loss = 2073.57177734375
Epoch 13: loss = 2073.571533203125
Epoch 14: loss = 2073.571044921875
Epoch 15: loss = 2073.57080078125
Epoch 16: loss = 2073.5703125
Epoch 17: loss = 2073.5703125
Epoch 18: loss = 2073.56982421875
Epoch 19: loss = 2073.56982421875
Epoch 20: loss = 2073.56982421875
Epoch 21: loss = 2073.56982421875
Epoch 22: loss = 2073.5693359375
Epoch 23: loss = 2073.5693359375
Epoch 24: loss = 2073.5693359375
Epoch 25: loss = 2073.5693359375
Epoch 26: loss = 2073.5693359375
Epoch 27: loss = 2073.56884765625
Epoch 28: loss = 2073.56884765625
