Running simulation for steps_size=11 and n_fluences=20
Steps size: 11
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 0.04005143418908119
Epoch 1: loss = 0.04002157226204872
Epoch 2: loss = 0.039991725236177444
Epoch 3: loss = 0.039961934089660645
Epoch 4: loss = 0.03993219509720802
Epoch 5: loss = 0.03990251570940018
Epoch 6: loss = 0.03987288475036621
Epoch 7: loss = 0.03984332084655762
Epoch 8: loss = 0.0398138090968132
Epoch 9: loss = 0.039784353226423264
Epoch 10: loss = 0.0397549532353878
Epoch 11: loss = 0.039725612848997116
Epoch 12: loss = 0.03969632461667061
Epoch 13: loss = 0.03966709226369858
Epoch 14: loss = 0.039637912064790726
Epoch 15: loss = 0.03960879147052765
Epoch 16: loss = 0.03957972675561905
Epoch 17: loss = 0.03955071419477463
Epoch 18: loss = 0.03952175751328468
Epoch 19: loss = 0.039492860436439514
Epoch 20: loss = 0.039464011788368225
Epoch 21: loss = 0.03943521901965141
Epoch 22: loss = 0.03940647467970848
Epoch 23: loss = 0.03937779739499092
Epoch 24: loss = 0.03934916481375694
Epoch 25: loss = 0.03932058811187744
Epoch 26: loss = 0.03929206728935242
Epoch 27: loss = 0.03926359862089157
Epoch 28: loss = 0.0392351858317852
Epoch 29: loss = 0.03920682147145271
Epoch 30: loss = 0.0391785204410553
Epoch 31: loss = 0.039150264114141464
Epoch 32: loss = 0.03912205994129181
Epoch 33: loss = 0.03909391537308693
Epoch 34: loss = 0.03906581923365593
Epoch 35: loss = 0.03903777524828911
Epoch 36: loss = 0.039009787142276764
Epoch 37: loss = 0.0389818474650383
Epoch 38: loss = 0.038953959941864014
Epoch 39: loss = 0.038926128298044205
Epoch 40: loss = 0.038898345082998276
Epoch 41: loss = 0.03887062147259712
Epoch 42: loss = 0.03884293884038925
Epoch 43: loss = 0.03881531581282616
Epoch 44: loss = 0.03878774121403694
Epoch 45: loss = 0.038760218769311905
Epoch 46: loss = 0.03873274847865105
Epoch 47: loss = 0.03870532289147377
Epoch 48: loss = 0.03867795690894127
Epoch 49: loss = 0.03865063935518265
Epoch 50: loss = 0.038623373955488205
Epoch 51: loss = 0.038596153259277344
Epoch 52: loss = 0.03856899216771126
Epoch 53: loss = 0.038541872054338455
Epoch 54: loss = 0.03851481154561043
Epoch 55: loss = 0.03848779574036598
Epoch 56: loss = 0.038460832089185715
Epoch 57: loss = 0.03843391686677933
Epoch 58: loss = 0.03840705379843712
Epoch 59: loss = 0.03838024288415909
Epoch 60: loss = 0.03835347294807434
Epoch 61: loss = 0.03832675889134407
Epoch 62: loss = 0.03830009326338768
Epoch 63: loss = 0.03827347233891487
Epoch 64: loss = 0.03824691101908684
Epoch 65: loss = 0.03822039067745209
Epoch 66: loss = 0.038193922489881516
Epoch 67: loss = 0.038167499005794525
Epoch 68: loss = 0.03814113140106201
Epoch 69: loss = 0.03811480477452278
Epoch 70: loss = 0.03808853030204773
Epoch 71: loss = 0.03806230425834656
Epoch 72: loss = 0.038036126643419266
Epoch 73: loss = 0.038009993731975555
Epoch 74: loss = 0.037983912974596024
Epoch 75: loss = 0.03795788064599037
Epoch 76: loss = 0.0379318930208683
Epoch 77: loss = 0.03790595382452011
Epoch 78: loss = 0.0378800630569458
Epoch 79: loss = 0.03785421699285507
Epoch 80: loss = 0.03782842680811882
Epoch 81: loss = 0.03780267760157585
Epoch 82: loss = 0.03777697682380676
Epoch 83: loss = 0.037751320749521255
Epoch 84: loss = 0.03772571310400963
Epoch 85: loss = 0.03770015016198158
Epoch 86: loss = 0.03767463564872742
Epoch 87: loss = 0.03764917328953743
Epoch 88: loss = 0.037623751908540726
Epoch 89: loss = 0.0375983789563179
Epoch 90: loss = 0.03757304698228836
Epoch 91: loss = 0.037547767162323
Epoch 92: loss = 0.03752252832055092
Epoch 93: loss = 0.03749733790755272
Epoch 94: loss = 0.0374721921980381
Epoch 95: loss = 0.03744709491729736
Epoch 96: loss = 0.037422046065330505
Epoch 97: loss = 0.03739703819155693
Epoch 98: loss = 0.03737207129597664
Epoch 99: loss = 0.037347156554460526
Epoch 100: loss = 0.037322286516427994
Epoch 101: loss = 0.037297457456588745
Epoch 102: loss = 0.037272680550813675
Epoch 103: loss = 0.03724794462323189
Epoch 104: loss = 0.037223245948553085
Epoch 105: loss = 0.03719859942793846
Epoch 106: loss = 0.03717400133609772
Epoch 107: loss = 0.03714944049715996
Epoch 108: loss = 0.03712492436170578
Epoch 109: loss = 0.03710045665502548
Epoch 110: loss = 0.037076033651828766
Epoch 111: loss = 0.03705165162682533
Epoch 112: loss = 0.03702731430530548
Epoch 113: loss = 0.03700301796197891
Epoch 114: loss = 0.036978770047426224
Epoch 115: loss = 0.036954570561647415
Epoch 116: loss = 0.036930400878190994
Epoch 117: loss = 0.03690628707408905
Epoch 118: loss = 0.03688221052289009
Epoch 119: loss = 0.03685817867517471
Epoch 120: loss = 0.03683418780565262
Epoch 121: loss = 0.036810245364904404
Epoch 122: loss = 0.036786336451768875
Epoch 123: loss = 0.036762479692697525
Epoch 124: loss = 0.03673866018652916
Epoch 125: loss = 0.036714885383844376
Epoch 126: loss = 0.036691151559352875
Epoch 127: loss = 0.036667462438344955
Epoch 128: loss = 0.03664381802082062
Epoch 129: loss = 0.03662021458148956
Epoch 130: loss = 0.03659664839506149
Epoch 131: loss = 0.036573126912117004
Epoch 132: loss = 0.0365496464073658
Epoch 133: loss = 0.036526214331388474
Epoch 134: loss = 0.03650281950831413
Epoch 135: loss = 0.036479461938142776
Epoch 136: loss = 0.0364561527967453
Epoch 137: loss = 0.03643288090825081
Epoch 138: loss = 0.0364096499979496
Epoch 139: loss = 0.036386456340551376
