Running simulation for steps_size=5 and n_fluences=20
Steps size: 5
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 0.012417913414537907
Epoch 1: loss = 0.012416258454322815
Epoch 2: loss = 0.01241460070014
Epoch 3: loss = 0.012412944808602333
Epoch 4: loss = 0.012411287054419518
Epoch 5: loss = 0.012409631162881851
Early stopping at epoch 5 with loss 0.012417913414537907
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 0.024967633187770844
Epoch 1: loss = 0.024960292503237724
Epoch 2: loss = 0.024952951818704605
Epoch 3: loss = 0.024945609271526337
Epoch 4: loss = 0.024938270449638367
Epoch 5: loss = 0.024930937215685844
Early stopping at epoch 5 with loss 0.024967633187770844
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 0.045809634029865265
Epoch 1: loss = 0.04577988386154175
Epoch 2: loss = 0.04575013369321823
Epoch 3: loss = 0.0457204133272171
Epoch 4: loss = 0.04569074138998985
Epoch 5: loss = 0.04566109552979469
Epoch 6: loss = 0.045631494373083115
Epoch 7: loss = 0.04560193046927452
Epoch 8: loss = 0.04557241126894951
Epoch 9: loss = 0.045542921870946884
Epoch 10: loss = 0.04551347345113754
Epoch 11: loss = 0.04548405855894089
Epoch 12: loss = 0.045454684644937515
Epoch 13: loss = 0.045425351709127426
Epoch 14: loss = 0.045396048575639725
Epoch 15: loss = 0.0453667938709259
Epoch 16: loss = 0.04533756896853447
Epoch 17: loss = 0.04530838504433632
Epoch 18: loss = 0.045279234647750854
Epoch 19: loss = 0.04525012895464897
Epoch 20: loss = 0.045221056789159775
Epoch 21: loss = 0.04519202560186386
Epoch 22: loss = 0.045163024216890335
Epoch 23: loss = 0.04513406381011009
Epoch 24: loss = 0.045105140656232834
Epoch 25: loss = 0.04507625848054886
Epoch 26: loss = 0.04504740983247757
Epoch 27: loss = 0.045018598437309265
Epoch 28: loss = 0.04498982056975365
Epoch 29: loss = 0.04496108740568161
Epoch 30: loss = 0.04493238404393196
Epoch 31: loss = 0.044903725385665894
Epoch 32: loss = 0.044875096529722214
Epoch 33: loss = 0.044846512377262115
Epoch 34: loss = 0.044817954301834106
Epoch 35: loss = 0.04478944092988968
Epoch 36: loss = 0.044760964810848236
Epoch 37: loss = 0.04473252221941948
Epoch 38: loss = 0.04470411688089371
Epoch 39: loss = 0.04467574506998062
Epoch 40: loss = 0.04464741423726082
Epoch 41: loss = 0.0446191169321537
Epoch 42: loss = 0.04459086060523987
Epoch 43: loss = 0.04456263408064842
Epoch 44: loss = 0.04453444853425026
Epoch 45: loss = 0.04450630024075508
Epoch 46: loss = 0.04447818547487259
Epoch 47: loss = 0.04445010423660278
Epoch 48: loss = 0.04442206397652626
Epoch 49: loss = 0.044394057244062424
Epoch 50: loss = 0.04436608776450157
Epoch 51: loss = 0.044338151812553406
Epoch 52: loss = 0.04431025683879852
Epoch 53: loss = 0.04428239166736603
Epoch 54: loss = 0.044254567474126816
Epoch 55: loss = 0.04422677308320999
Epoch 56: loss = 0.04419901967048645
Epoch 57: loss = 0.044171299785375595
Epoch 58: loss = 0.044143613427877426
Epoch 59: loss = 0.04411597177386284
Epoch 60: loss = 0.04408835992217064
Epoch 61: loss = 0.04406077787280083
Epoch 62: loss = 0.0440332368016243
Epoch 63: loss = 0.044005732983350754
Epoch 64: loss = 0.0439782589673996
Epoch 65: loss = 0.043950822204351425
Epoch 66: loss = 0.04392342269420624
Epoch 67: loss = 0.04389605671167374
Epoch 68: loss = 0.04386872798204422
Epoch 69: loss = 0.04384143278002739
Epoch 70: loss = 0.04381416738033295
Epoch 71: loss = 0.043786946684122086
Epoch 72: loss = 0.04375975951552391
Epoch 73: loss = 0.04373260587453842
Epoch 74: loss = 0.04370548203587532
Epoch 75: loss = 0.043678395450115204
Epoch 76: loss = 0.04365134611725807
Epoch 77: loss = 0.043624330312013626
Epoch 78: loss = 0.04359734430909157
Epoch 79: loss = 0.04357039928436279
Epoch 80: loss = 0.043543487787246704
Epoch 81: loss = 0.0435166098177433
Epoch 82: loss = 0.043489765375852585
Epoch 83: loss = 0.04346295818686485
Epoch 84: loss = 0.043436188250780106
Epoch 85: loss = 0.04340944439172745
Epoch 86: loss = 0.043382737785577774
Epoch 87: loss = 0.04335606470704079
Epoch 88: loss = 0.04332943260669708
Epoch 89: loss = 0.04330282285809517
Epoch 90: loss = 0.04327625781297684
Epoch 91: loss = 0.043249718844890594
Epoch 92: loss = 0.043223220854997635
Epoch 93: loss = 0.04319675639271736
Epoch 94: loss = 0.043170321732759476
Epoch 95: loss = 0.043143920600414276
Epoch 96: loss = 0.04311755299568176
Epoch 97: loss = 0.043091222643852234
Epoch 98: loss = 0.04306492954492569
Epoch 99: loss = 0.04303866624832153
Epoch 100: loss = 0.043012432754039764
Epoch 101: loss = 0.04298623651266098
Epoch 102: loss = 0.042960070073604584
Epoch 103: loss = 0.04293394088745117
Epoch 104: loss = 0.042907845228910446
Epoch 105: loss = 0.04288178309798241
Epoch 106: loss = 0.04285575449466705
Epoch 107: loss = 0.04282975569367409
Epoch 108: loss = 0.042803794145584106
Epoch 109: loss = 0.04277786239981651
Epoch 110: loss = 0.042751967906951904
Epoch 111: loss = 0.04272610694169998
Epoch 112: loss = 0.04270027577877045
Epoch 113: loss = 0.0426744781434536
Epoch 114: loss = 0.042648714035749435
Epoch 115: loss = 0.04262297973036766
Epoch 116: loss = 0.04259728267788887
Epoch 117: loss = 0.04257161542773247
Epoch 118: loss = 0.04254598170518875
Epoch 119: loss = 0.04252038523554802
Epoch 120: loss = 0.042494818568229675
Epoch 121: loss = 0.04246928542852402
Epoch 122: loss = 0.04244378209114075
