Running simulation for steps_size=24 and n_fluences=20
Steps size: 24
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 3088.828369140625
Epoch 1: loss = 1247.011962890625
Epoch 2: loss = 1240.3564453125
Epoch 3: loss = 1239.65869140625
Epoch 4: loss = 1239.6103515625
Epoch 5: loss = 1239.607421875
Epoch 6: loss = 1239.6068115234375
Epoch 7: loss = 1239.606689453125
Epoch 8: loss = 1239.606689453125
Epoch 9: loss = 1239.6064453125
Epoch 10: loss = 1239.6064453125
Epoch 11: loss = 1239.6064453125
Epoch 12: loss = 1239.6063232421875
Epoch 13: loss = 1239.6063232421875
Epoch 14: loss = 1239.606201171875
Epoch 15: loss = 1239.6060791015625
Epoch 16: loss = 1239.60595703125
Epoch 17: loss = 1239.60595703125
Epoch 18: loss = 1239.60595703125
Epoch 19: loss = 1239.60595703125
Epoch 20: loss = 1239.605712890625
Epoch 21: loss = 1239.605712890625
Epoch 22: loss = 1239.605712890625
Epoch 23: loss = 1239.6055908203125
Epoch 24: loss = 1239.60546875
Epoch 25: loss = 1239.60546875
Epoch 26: loss = 1239.605224609375
Epoch 27: loss = 1239.60498046875
Epoch 28: loss = 1239.604736328125
Epoch 29: loss = 1239.604736328125
Epoch 30: loss = 1239.6044921875
Epoch 31: loss = 1239.6044921875
Epoch 32: loss = 1239.604248046875
Epoch 33: loss = 1239.604248046875
Epoch 34: loss = 1239.60400390625
Epoch 35: loss = 1239.603759765625
Epoch 36: loss = 1239.603759765625
Epoch 37: loss = 1239.603759765625
Epoch 38: loss = 1239.603515625
Epoch 39: loss = 1239.603515625
Epoch 40: loss = 1239.603515625
Epoch 41: loss = 1239.603515625
Epoch 42: loss = 1239.603515625
Epoch 43: loss = 1239.6033935546875
Epoch 44: loss = 1239.6033935546875
Epoch 45: loss = 1239.6033935546875
Epoch 46: loss = 1239.6033935546875
Early stopping at epoch 46 with loss 1239.603515625
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 4620.0693359375
Epoch 1: loss = 1540.027587890625
Epoch 2: loss = 1534.2117919921875
Epoch 3: loss = 1533.688720703125
Epoch 4: loss = 1533.63623046875
Epoch 5: loss = 1533.6318359375
Epoch 6: loss = 1533.631591796875
Epoch 7: loss = 1533.63134765625
Epoch 8: loss = 1533.631103515625
Epoch 9: loss = 1533.6309814453125
Epoch 10: loss = 1533.630859375
Epoch 11: loss = 1533.630615234375
Epoch 12: loss = 1533.630615234375
Epoch 13: loss = 1533.630615234375
Epoch 14: loss = 1533.630615234375
Epoch 15: loss = 1533.630615234375
Epoch 16: loss = 1533.630615234375
Epoch 17: loss = 1533.630615234375
Epoch 18: loss = 1533.6304931640625
Epoch 19: loss = 1533.6304931640625
Early stopping at epoch 19 with loss 1533.630615234375
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 7617.3017578125
Epoch 1: loss = 1787.673095703125
Epoch 2: loss = 1772.150146484375
Epoch 3: loss = 1771.363037109375
Epoch 4: loss = 1771.004150390625
Epoch 5: loss = 1770.7734375
Epoch 6: loss = 1770.6671142578125
Epoch 7: loss = 1770.656005859375
Epoch 8: loss = 1770.6553955078125
Epoch 9: loss = 1770.655029296875
Epoch 10: loss = 1770.65478515625
Epoch 11: loss = 1770.65478515625
Epoch 12: loss = 1770.65478515625
Epoch 13: loss = 1770.654541015625
Epoch 14: loss = 1770.654541015625
Epoch 15: loss = 1770.654541015625
Epoch 16: loss = 1770.654296875
Epoch 17: loss = 1770.654296875
Epoch 18: loss = 1770.654296875
Epoch 19: loss = 1770.654296875
Epoch 20: loss = 1770.654296875
Epoch 21: loss = 1770.654296875
Epoch 22: loss = 1770.654296875
Epoch 23: loss = 1770.6541748046875
Epoch 24: loss = 1770.6541748046875
Early stopping at epoch 24 with loss 1770.654296875
Reconstruction for fluence = 1.2742749857031335 photons/pixel
Epoch 0: loss = 14464.2392578125
Epoch 1: loss = 2121.44580078125
Epoch 2: loss = 2085.98193359375
Epoch 3: loss = 2084.2802734375
Epoch 4: loss = 2083.94384765625
Epoch 5: loss = 2083.86962890625
Epoch 6: loss = 2083.845947265625
Epoch 7: loss = 2083.840087890625
Epoch 8: loss = 2083.83935546875
Epoch 9: loss = 2083.83935546875
Epoch 10: loss = 2083.8388671875
Epoch 11: loss = 2083.8388671875
Epoch 12: loss = 2083.8388671875
Epoch 13: loss = 2083.83837890625
Epoch 14: loss = 2083.83837890625
Epoch 15: loss = 2083.837890625
Epoch 16: loss = 2083.837890625
Epoch 17: loss = 2083.83740234375
Epoch 18: loss = 2083.83740234375
Epoch 19: loss = 2083.836669921875
Epoch 20: loss = 2083.82421875
Epoch 21: loss = 2083.81640625
Epoch 22: loss = 2083.81591796875
Epoch 23: loss = 2083.8154296875
Epoch 24: loss = 2083.8154296875
Epoch 25: loss = 2083.81494140625
Epoch 26: loss = 2083.81494140625
Epoch 27: loss = 2083.81494140625
Epoch 28: loss = 2083.814697265625
Epoch 29: loss = 2083.814453125
Epoch 30: loss = 2083.814453125
Epoch 31: loss = 2083.814453125
Epoch 32: loss = 2083.814453125
Epoch 33: loss = 2083.814453125
Epoch 34: loss = 2083.814453125
Epoch 35: loss = 2083.814453125
Epoch 36: loss = 2083.814208984375
Epoch 37: loss = 2083.814208984375
Epoch 38: loss = 2083.814208984375
Epoch 39: loss = 2083.814208984375
Epoch 40: loss = 2083.814208984375
Epoch 41: loss = 2083.814208984375
Epoch 42: loss = 2083.814208984375
Epoch 43: loss = 2083.814208984375
Epoch 44: loss = 2083.81396484375
Epoch 45: loss = 2083.81396484375
Epoch 46: loss = 2083.81396484375
Epoch 47: loss = 2083.81396484375
