Running simulation for n_fluences=12
Tensors initialization on device cuda
Multiprobe = None

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 100.0 photons/pixel
Epoch 31: loss = 1525265.25 | lr = 0.010000000000000002
Epoch 32: loss = 1524686.25 | lr = 0.010000000000000002
Epoch 33: loss = 1524179.25 | lr = 0.010000000000000002
Epoch 34: loss = 1523742.75 | lr = 0.010000000000000002
Epoch 35: loss = 1523337.0 | lr = 0.010000000000000002
Epoch 36: loss = 1522950.875 | lr = 0.010000000000000002
Epoch 37: loss = 1522612.0 | lr = 0.010000000000000002
Epoch 38: loss = 1522323.25 | lr = 0.010000000000000002
Epoch 39: loss = 1522077.375 | lr = 0.010000000000000002
Epoch 40: loss = 1521856.625 | lr = 0.010000000000000002
Epoch 41: loss = 1521648.5 | lr = 0.010000000000000002
Epoch 42: loss = 1521448.125 | lr = 0.010000000000000002
Epoch 43: loss = 1521259.625 | lr = 0.010000000000000002
Epoch 44: loss = 1521089.25 | lr = 0.010000000000000002
Epoch 45: loss = 1520946.25 | lr = 0.010000000000000002
Epoch 46: loss = 1520839.5 | lr = 0.010000000000000002
Epoch 47: loss = 1520751.0 | lr = 0.010000000000000002
Epoch 48: loss = 1520657.75 | lr = 0.010000000000000002
Epoch 49: loss = 1520549.75 | lr = 0.010000000000000002
Epoch 50: loss = 1520445.25 | lr = 0.010000000000000002
Epoch 51: loss = 1520364.25 | lr = 0.010000000000000002
Epoch 52: loss = 1520310.0 | lr = 0.010000000000000002
Epoch 53: loss = 1520265.5 | lr = 0.010000000000000002
Epoch 54: loss = 1520216.375 | lr = 0.010000000000000002
Epoch 55: loss = 1520162.5 | lr = 0.010000000000000002
Epoch 56: loss = 1520108.0 | lr = 0.010000000000000002
Epoch 57: loss = 1520064.125 | lr = 0.010000000000000002
Epoch 58: loss = 1520035.75 | lr = 0.010000000000000002
Epoch 59: loss = 1520011.25 | lr = 0.010000000000000002
Epoch 60: loss = 1519982.5 | lr = 0.010000000000000002
Epoch 61: loss = 1519951.375 | lr = 0.010000000000000002
Epoch 62: loss = 1519923.5 | lr = 0.010000000000000002
Epoch 63: loss = 1519904.0 | lr = 0.010000000000000002
Epoch 64: loss = 1519889.0 | lr = 0.010000000000000002
Epoch 65: loss = 1519872.5 | lr = 0.010000000000000002
Epoch 66: loss = 1519856.125 | lr = 0.010000000000000002
Epoch 67: loss = 1519842.375 | lr = 0.010000000000000002
Epoch 68: loss = 1519831.0 | lr = 0.010000000000000002
Epoch 69: loss = 1519820.75 | lr = 0.010000000000000002
Epoch 70: loss = 1519810.125 | lr = 0.0010000000000000002
Epoch 71: loss = 1519799.25 | lr = 0.0010000000000000002
Epoch 72: loss = 1519796.0 | lr = 0.0010000000000000002
Epoch 73: loss = 1519788.75 | lr = 0.0010000000000000002
Epoch 74: loss = 1519779.0 | lr = 0.0010000000000000002
Epoch 75: loss = 1519768.375 | lr = 0.0010000000000000002
Epoch 76: loss = 1519758.25 | lr = 0.0010000000000000002
Epoch 77: loss = 1519749.25 | lr = 0.0010000000000000002
Epoch 78: loss = 1519741.75 | lr = 0.0010000000000000002
Epoch 79: loss = 1519736.125 | lr = 0.0010000000000000002
Epoch 80: loss = 1519732.0 | lr = 0.00010000000000000003
Epoch 81: loss = 1519729.125 | lr = 0.00010000000000000003
Epoch 82: loss = 1519728.875 | lr = 0.00010000000000000003
Epoch 83: loss = 1519728.5 | lr = 0.00010000000000000003
Epoch 84: loss = 1519728.25 | lr = 0.00010000000000000003
Epoch 85: loss = 1519728.0 | lr = 0.00010000000000000003
Epoch 86: loss = 1519727.5 | lr = 0.00010000000000000003
Epoch 87: loss = 1519727.25 | lr = 0.00010000000000000003
Epoch 88: loss = 1519726.875 | lr = 0.00010000000000000003
Epoch 89: loss = 1519726.5 | lr = 1.0000000000000004e-05
Epoch 90: loss = 1519726.0 | lr = 1.0000000000000004e-05
Epoch 91: loss = 1519726.0 | lr = 1.0000000000000004e-05
Epoch 92: loss = 1519726.0 | lr = 1.0000000000000004e-05
Epoch 93: loss = 1519726.0 | lr = 1.0000000000000004e-05
Epoch 94: loss = 1519726.0 | lr = 1.0000000000000004e-05
Epoch 95: loss = 1519726.0 | lr = 1.0000000000000004e-05
Epoch 96: loss = 1519725.875 | lr = 1.0000000000000004e-05
Epoch 97: loss = 1519725.75 | lr = 1.0000000000000004e-05
Epoch 98: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 99: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 100: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 101: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 102: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 103: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 104: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 105: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 106: loss = 1519725.75 | lr = 1.0000000000000004e-06
Epoch 107: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 108: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 109: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 110: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 111: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 112: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 113: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 114: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 115: loss = 1519725.75 | lr = 1.0000000000000005e-07
Epoch 116: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 117: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 118: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 119: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 120: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 121: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 122: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 123: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 124: loss = 1519725.75 | lr = 1.0000000000000005e-08
Epoch 125: loss = 1519725.75 | lr = 1.0000000000000005e-09
Epoch 126: loss = 1519725.75 | lr = 1.0000000000000005e-09
Epoch 127: loss = 1519725.75 | lr = 1.0000000000000005e-09
Epoch 128: loss = 1519725.625 | lr = 1.0000000000000005e-09
Epoch 129: loss = 1519725.75 | lr = 1.0000000000000005e-09
Epoch 130: loss = 1519725.75 | lr = 1.0000000000000005e-09
Epoch 131: loss = 1519725.75 | lr = 1.0000000000000005e-09
Epoch 132: loss = 1519725.75 | lr = 1.0000000000000005e-09
Epoch 133: loss = 1519725.75 | lr = 1.0000000000000005e-09
Stopping early due to low learning rate
Reconstruction for fluence = 2848.0358684358016 photons/pixel
Epoch 0: loss = 3623635.84375 | lr = 0.1
Epoch 1: loss = 2111418.443359375 | lr = 0.1
Epoch 2: loss = 2129773.982421875 | lr = 0.1
Epoch 3: loss = 2141186.646484375 | lr = 0.1
Epoch 4: loss = 2146652.900390625 | lr = 0.1
Epoch 5: loss = 2163149.021484375 | lr = 0.1
Epoch 6: loss = 2169484.7421875 | lr = 0.1
Epoch 7: loss = 2175013.177734375 | lr = 0.1
Epoch 8: loss = 2172176.091796875 | lr = 0.1
Epoch 9: loss = 2176445.701171875 | lr = 0.1
Epoch 10: loss = 2174506.44921875 | lr = 0.010000000000000002
Epoch 11: loss = 2200980.0 | lr = 0.010000000000000002
Epoch 12: loss = 2079916.375 | lr = 0.010000000000000002
Epoch 13: loss = 2096230.125 | lr = 0.010000000000000002
Epoch 14: loss = 2117888.75 | lr = 0.010000000000000002
Epoch 15: loss = 2108819.25 | lr = 0.010000000000000002
Epoch 16: loss = 2092548.875 | lr = 0.010000000000000002
Epoch 17: loss = 2082699.125 | lr = 0.010000000000000002
Epoch 18: loss = 2078714.0 | lr = 0.010000000000000002
Epoch 19: loss = 2076472.0 | lr = 0.010000000000000002
Epoch 20: loss = 2074205.25 | lr = 0.010000000000000002
Epoch 21: loss = 2071811.375 | lr = 0.010000000000000002
Epoch 22: loss = 2068928.875 | lr = 0.010000000000000002
Epoch 23: loss = 2065460.75 | lr = 0.010000000000000002
Epoch 24: loss = 2062471.625 | lr = 0.010000000000000002
Epoch 25: loss = 2060577.5 | lr = 0.010000000000000002
Epoch 26: loss = 2059311.125 | lr = 0.010000000000000002
Epoch 27: loss = 2058117.375 | lr = 0.010000000000000002
Epoch 28: loss = 2056739.125 | lr = 0.010000000000000002
Epoch 29: loss = 2055273.625 | lr = 0.010000000000000002
Epoch 30: loss = 2053895.625 | lr = 0.010000000000000002
Epoch 31: loss = 2052822.75 | lr = 0.010000000000000002
Epoch 32: loss = 2052063.75 | lr = 0.010000000000000002
Epoch 33: loss = 2051428.25 | lr = 0.010000000000000002
Epoch 34: loss = 2050778.0 | lr = 0.010000000000000002
Epoch 35: loss = 2049984.25 | lr = 0.010000000000000002
Epoch 36: loss = 2049205.25 | lr = 0.010000000000000002
Epoch 37: loss = 2048648.875 | lr = 0.010000000000000002
Epoch 38: loss = 2048288.625 | lr = 0.010000000000000002
Epoch 39: loss = 2048009.75 | lr = 0.010000000000000002
Epoch 40: loss = 2047676.25 | lr = 0.010000000000000002
Epoch 41: loss = 2047245.375 | lr = 0.010000000000000002
Epoch 42: loss = 2046805.75 | lr = 0.010000000000000002
Epoch 43: loss = 2046496.75 | lr = 0.010000000000000002
Epoch 44: loss = 2046310.875 | lr = 0.010000000000000002
Epoch 45: loss = 2046140.25 | lr = 0.010000000000000002
Epoch 46: loss = 2045958.75 | lr = 0.010000000000000002
Epoch 47: loss = 2045771.375 | lr = 0.010000000000000002
Epoch 48: loss = 2045585.375 | lr = 0.010000000000000002
Epoch 49: loss = 2045405.125 | lr = 0.010000000000000002
Epoch 50: loss = 2045263.0 | lr = 0.010000000000000002
Epoch 51: loss = 2045170.375 | lr = 0.010000000000000002
Epoch 52: loss = 2045081.75 | lr = 0.010000000000000002
Epoch 53: loss = 2044977.625 | lr = 0.010000000000000002
Epoch 54: loss = 2044876.125 | lr = 0.010000000000000002
Epoch 55: loss = 2044788.75 | lr = 0.010000000000000002
Epoch 56: loss = 2044730.375 | lr = 0.010000000000000002
Epoch 57: loss = 2044681.5 | lr = 0.010000000000000002
Epoch 58: loss = 2044621.5 | lr = 0.010000000000000002
Epoch 59: loss = 2044558.5 | lr = 0.010000000000000002
Epoch 60: loss = 2044506.75 | lr = 0.010000000000000002
Epoch 61: loss = 2044466.75 | lr = 0.010000000000000002
Epoch 62: loss = 2044434.625 | lr = 0.010000000000000002
Epoch 63: loss = 2044405.0 | lr = 0.010000000000000002
Epoch 64: loss = 2044374.0 | lr = 0.010000000000000002
Epoch 65: loss = 2044344.25 | lr = 0.010000000000000002
Epoch 66: loss = 2044319.125 | lr = 0.010000000000000002
Epoch 67: loss = 2044296.375 | lr = 0.010000000000000002
Epoch 68: loss = 2044274.875 | lr = 0.010000000000000002
Epoch 69: loss = 2044256.5 | lr = 0.010000000000000002
Epoch 70: loss = 2044241.5 | lr = 0.010000000000000002
Epoch 71: loss = 2044229.0 | lr = 0.010000000000000002
Epoch 72: loss = 2044216.875 | lr = 0.0010000000000000002
Epoch 73: loss = 2044203.75 | lr = 0.0010000000000000002
Epoch 74: loss = 2044198.75 | lr = 0.0010000000000000002
Epoch 75: loss = 2044187.75 | lr = 0.0010000000000000002
Epoch 76: loss = 2044173.25 | lr = 0.0010000000000000002
Epoch 77: loss = 2044157.75 | lr = 0.0010000000000000002
Epoch 78: loss = 2044143.25 | lr = 0.0010000000000000002
Epoch 79: loss = 2044131.0 | lr = 0.0010000000000000002
Epoch 80: loss = 2044121.625 | lr = 0.0010000000000000002
Epoch 81: loss = 2044114.875 | lr = 0.0010000000000000002
Epoch 82: loss = 2044110.625 | lr = 0.0010000000000000002
Epoch 83: loss = 2044108.125 | lr = 0.00010000000000000003
Epoch 84: loss = 2044106.875 | lr = 0.00010000000000000003
Epoch 85: loss = 2044106.75 | lr = 0.00010000000000000003
Epoch 86: loss = 2044106.625 | lr = 0.00010000000000000003
Epoch 87: loss = 2044106.25 | lr = 0.00010000000000000003
Epoch 88: loss = 2044106.0 | lr = 0.00010000000000000003
Epoch 89: loss = 2044105.5 | lr = 0.00010000000000000003
Epoch 90: loss = 2044105.375 | lr = 0.00010000000000000003
Epoch 91: loss = 2044104.75 | lr = 0.00010000000000000003
Epoch 92: loss = 2044104.25 | lr = 1.0000000000000004e-05
Epoch 93: loss = 2044104.0 | lr = 1.0000000000000004e-05
Epoch 94: loss = 2044103.875 | lr = 1.0000000000000004e-05
Epoch 95: loss = 2044103.75 | lr = 1.0000000000000004e-05
Epoch 96: loss = 2044103.75 | lr = 1.0000000000000004e-05
Epoch 97: loss = 2044103.625 | lr = 1.0000000000000004e-05
Epoch 98: loss = 2044103.75 | lr = 1.0000000000000004e-05
Epoch 99: loss = 2044103.5 | lr = 1.0000000000000004e-05
Epoch 100: loss = 2044103.5 | lr = 1.0000000000000004e-05
Epoch 101: loss = 2044103.5 | lr = 1.0000000000000004e-06
Epoch 102: loss = 2044103.5 | lr = 1.0000000000000004e-06
Epoch 103: loss = 2044103.375 | lr = 1.0000000000000004e-06
Epoch 104: loss = 2044103.5 | lr = 1.0000000000000004e-06
Epoch 105: loss = 2044103.375 | lr = 1.0000000000000004e-06
Epoch 106: loss = 2044103.5 | lr = 1.0000000000000004e-06
Epoch 107: loss = 2044103.375 | lr = 1.0000000000000004e-06
Epoch 108: loss = 2044103.5 | lr = 1.0000000000000004e-06
Epoch 109: loss = 2044103.25 | lr = 1.0000000000000004e-06
Epoch 110: loss = 2044103.375 | lr = 1.0000000000000005e-07
Epoch 111: loss = 2044103.5 | lr = 1.0000000000000005e-07
Epoch 112: loss = 2044103.5 | lr = 1.0000000000000005e-07
Epoch 113: loss = 2044103.25 | lr = 1.0000000000000005e-07
Epoch 114: loss = 2044103.375 | lr = 1.0000000000000005e-07
Epoch 115: loss = 2044103.375 | lr = 1.0000000000000005e-07
Epoch 116: loss = 2044103.375 | lr = 1.0000000000000005e-07
Epoch 117: loss = 2044103.375 | lr = 1.0000000000000005e-07
Epoch 118: loss = 2044103.375 | lr = 1.0000000000000005e-07
Epoch 119: loss = 2044103.5 | lr = 1.0000000000000005e-08
Epoch 120: loss = 2044103.375 | lr = 1.0000000000000005e-08
Epoch 121: loss = 2044103.25 | lr = 1.0000000000000005e-08
Epoch 122: loss = 2044103.25 | lr = 1.0000000000000005e-08
Epoch 123: loss = 2044103.5 | lr = 1.0000000000000005e-08
Epoch 124: loss = 2044103.25 | lr = 1.0000000000000005e-08
Epoch 125: loss = 2044103.5 | lr = 1.0000000000000005e-08
Epoch 126: loss = 2044103.375 | lr = 1.0000000000000005e-08
Epoch 127: loss = 2044103.5 | lr = 1.0000000000000005e-08
Epoch 128: loss = 2044103.5 | lr = 1.0000000000000005e-09
Epoch 129: loss = 2044103.375 | lr = 1.0000000000000005e-09
Epoch 130: loss = 2044103.375 | lr = 1.0000000000000005e-09
Epoch 131: loss = 2044103.25 | lr = 1.0000000000000005e-09
Epoch 132: loss = 2044103.375 | lr = 1.0000000000000005e-09
Epoch 133: loss = 2044103.25 | lr = 1.0000000000000005e-09
Epoch 134: loss = 2044103.25 | lr = 1.0000000000000005e-09
Epoch 135: loss = 2044103.5 | lr = 1.0000000000000005e-09
Epoch 136: loss = 2044103.25 | lr = 1.0000000000000005e-09
Stopping early due to low learning rate
Reconstruction for fluence = 6579.332246575682 photons/pixel
Epoch 0: loss = 6517289.48046875 | lr = 0.1
Epoch 1: loss = 2811094.142578125 | lr = 0.1
Epoch 2: loss = 2839669.5 | lr = 0.1
Epoch 3: loss = 2871165.375 | lr = 0.1
Epoch 4: loss = 2881923.30859375 | lr = 0.1
Epoch 5: loss = 2895751.83203125 | lr = 0.1
Epoch 6: loss = 2917884.703125 | lr = 0.1
Epoch 7: loss = 2922122.25390625 | lr = 0.1
Epoch 8: loss = 2926452.99609375 | lr = 0.1
Epoch 9: loss = 2937710.9921875 | lr = 0.1
Epoch 10: loss = 2945814.8046875 | lr = 0.010000000000000002
Epoch 11: loss = 2972772.75 | lr = 0.010000000000000002
Epoch 12: loss = 2772317.5 | lr = 0.010000000000000002
Epoch 13: loss = 2821142.25 | lr = 0.010000000000000002
Epoch 14: loss = 2841876.5 | lr = 0.010000000000000002
Epoch 15: loss = 2811423.5 | lr = 0.010000000000000002
Epoch 16: loss = 2789736.5 | lr = 0.010000000000000002
Epoch 17: loss = 2782280.5 | lr = 0.010000000000000002
Epoch 18: loss = 2775512.5 | lr = 0.010000000000000002
Epoch 19: loss = 2768857.25 | lr = 0.010000000000000002
Epoch 20: loss = 2762759.5 | lr = 0.010000000000000002
Epoch 21: loss = 2756593.5 | lr = 0.010000000000000002
Epoch 22: loss = 2751182.0 | lr = 0.010000000000000002
Epoch 23: loss = 2747071.25 | lr = 0.010000000000000002
Epoch 24: loss = 2743842.0 | lr = 0.010000000000000002
Epoch 25: loss = 2740396.0 | lr = 0.010000000000000002
Epoch 26: loss = 2736997.0 | lr = 0.010000000000000002
Epoch 27: loss = 2734312.5 | lr = 0.010000000000000002
Epoch 28: loss = 2731826.0 | lr = 0.010000000000000002
Epoch 29: loss = 2729248.5 | lr = 0.010000000000000002
Epoch 30: loss = 2726921.25 | lr = 0.010000000000000002
Epoch 31: loss = 2725464.5 | lr = 0.010000000000000002
Epoch 32: loss = 2724406.0 | lr = 0.010000000000000002
Epoch 33: loss = 2723098.5 | lr = 0.010000000000000002
Epoch 34: loss = 2721602.5 | lr = 0.010000000000000002
Epoch 35: loss = 2720111.5 | lr = 0.010000000000000002
Epoch 36: loss = 2718886.75 | lr = 0.010000000000000002
Epoch 37: loss = 2718099.5 | lr = 0.010000000000000002
Epoch 38: loss = 2717512.25 | lr = 0.010000000000000002
Epoch 39: loss = 2716876.5 | lr = 0.010000000000000002
Epoch 40: loss = 2716120.75 | lr = 0.010000000000000002
Epoch 41: loss = 2715359.25 | lr = 0.010000000000000002
Epoch 42: loss = 2714780.5 | lr = 0.010000000000000002
Epoch 43: loss = 2714365.0 | lr = 0.010000000000000002
Epoch 44: loss = 2713983.5 | lr = 0.010000000000000002
Epoch 45: loss = 2713553.75 | lr = 0.010000000000000002
Epoch 46: loss = 2713160.25 | lr = 0.010000000000000002
Epoch 47: loss = 2712873.5 | lr = 0.010000000000000002
Epoch 48: loss = 2712584.0 | lr = 0.010000000000000002
Epoch 49: loss = 2712309.0 | lr = 0.010000000000000002
Epoch 50: loss = 2712105.5 | lr = 0.010000000000000002
Epoch 51: loss = 2711904.5 | lr = 0.010000000000000002
Epoch 52: loss = 2711691.25 | lr = 0.010000000000000002
Epoch 53: loss = 2711500.5 | lr = 0.010000000000000002
Epoch 54: loss = 2711333.5 | lr = 0.010000000000000002
Epoch 55: loss = 2711211.5 | lr = 0.010000000000000002
Epoch 56: loss = 2711128.5 | lr = 0.010000000000000002
Epoch 57: loss = 2711033.5 | lr = 0.010000000000000002
Epoch 58: loss = 2710906.5 | lr = 0.010000000000000002
Epoch 59: loss = 2710779.0 | lr = 0.010000000000000002
Epoch 60: loss = 2710689.0 | lr = 0.010000000000000002
Epoch 61: loss = 2710643.5 | lr = 0.010000000000000002
Epoch 62: loss = 2710602.5 | lr = 0.010000000000000002
Epoch 63: loss = 2710539.0 | lr = 0.010000000000000002
Epoch 64: loss = 2710467.0 | lr = 0.010000000000000002
Epoch 65: loss = 2710411.25 | lr = 0.010000000000000002
Epoch 66: loss = 2710371.5 | lr = 0.010000000000000002
Epoch 67: loss = 2710338.0 | lr = 0.010000000000000002
Epoch 68: loss = 2710308.0 | lr = 0.010000000000000002
Epoch 69: loss = 2710278.5 | lr = 0.010000000000000002
Epoch 70: loss = 2710247.0 | lr = 0.010000000000000002
Epoch 71: loss = 2710216.0 | lr = 0.010000000000000002
Epoch 72: loss = 2710189.25 | lr = 0.010000000000000002
Epoch 73: loss = 2710169.75 | lr = 0.010000000000000002
Epoch 74: loss = 2710157.0 | lr = 0.010000000000000002
Epoch 75: loss = 2710144.5 | lr = 0.010000000000000002
Epoch 76: loss = 2710127.25 | lr = 0.010000000000000002
Epoch 77: loss = 2710109.0 | lr = 0.0010000000000000002
Epoch 78: loss = 2710094.5 | lr = 0.0010000000000000002
Epoch 79: loss = 2710089.25 | lr = 0.0010000000000000002
Epoch 80: loss = 2710077.0 | lr = 0.0010000000000000002
Epoch 81: loss = 2710061.25 | lr = 0.0010000000000000002
Epoch 82: loss = 2710044.5 | lr = 0.0010000000000000002
Epoch 83: loss = 2710029.5 | lr = 0.0010000000000000002
Epoch 84: loss = 2710017.25 | lr = 0.0010000000000000002
Epoch 85: loss = 2710008.5 | lr = 0.0010000000000000002
Epoch 86: loss = 2710003.0 | lr = 0.0010000000000000002
Epoch 87: loss = 2709999.75 | lr = 0.0010000000000000002
Epoch 88: loss = 2709998.5 | lr = 0.0010000000000000002
Epoch 89: loss = 2709998.5 | lr = 0.0010000000000000002
Epoch 90: loss = 2709999.0 | lr = 0.0010000000000000002
Epoch 91: loss = 2709999.25 | lr = 0.0010000000000000002
Epoch 92: loss = 2709999.5 | lr = 0.00010000000000000003
Epoch 93: loss = 2709999.75 | lr = 0.00010000000000000003
Epoch 94: loss = 2709999.75 | lr = 0.00010000000000000003
Epoch 95: loss = 2709999.5 | lr = 0.00010000000000000003
Epoch 96: loss = 2709999.0 | lr = 0.00010000000000000003
Epoch 97: loss = 2709999.0 | lr = 0.00010000000000000003
Epoch 98: loss = 2709998.5 | lr = 0.00010000000000000003
Epoch 99: loss = 2709998.0 | lr = 0.00010000000000000003
Epoch 100: loss = 2709997.5 | lr = 0.00010000000000000003
Epoch 101: loss = 2709997.0 | lr = 1.0000000000000004e-05
Epoch 102: loss = 2709996.5 | lr = 1.0000000000000004e-05
Epoch 103: loss = 2709996.5 | lr = 1.0000000000000004e-05
Epoch 104: loss = 2709996.5 | lr = 1.0000000000000004e-05
Epoch 105: loss = 2709996.5 | lr = 1.0000000000000004e-05
Epoch 106: loss = 2709996.25 | lr = 1.0000000000000004e-05
Epoch 107: loss = 2709996.25 | lr = 1.0000000000000004e-05
Epoch 108: loss = 2709996.0 | lr = 1.0000000000000004e-05
Epoch 109: loss = 2709996.0 | lr = 1.0000000000000004e-05
Epoch 110: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 111: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 112: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 113: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 114: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 115: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 116: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 117: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 118: loss = 2709996.0 | lr = 1.0000000000000004e-06
Epoch 119: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 120: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 121: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 122: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 123: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 124: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 125: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 126: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 127: loss = 2709996.0 | lr = 1.0000000000000005e-07
Epoch 128: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 129: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 130: loss = 2709995.75 | lr = 1.0000000000000005e-08
Epoch 131: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 132: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 133: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 134: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 135: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 136: loss = 2709996.0 | lr = 1.0000000000000005e-08
Epoch 137: loss = 2709995.75 | lr = 1.0000000000000005e-09
Epoch 138: loss = 2709996.0 | lr = 1.0000000000000005e-09
Epoch 139: loss = 2709995.75 | lr = 1.0000000000000005e-09
Epoch 140: loss = 2709996.0 | lr = 1.0000000000000005e-09
Epoch 141: loss = 2709996.0 | lr = 1.0000000000000005e-09
Epoch 142: loss = 2709996.0 | lr = 1.0000000000000005e-09
Epoch 143: loss = 2709996.0 | lr = 1.0000000000000005e-09
Epoch 144: loss = 2709995.75 | lr = 1.0000000000000005e-09
Epoch 145: loss = 2709995.75 | lr = 1.0000000000000005e-09
Stopping early due to low learning rate
Reconstruction for fluence = 15199.11082952933 photons/pixel
Epoch 0: loss = 12099397.89453125 | lr = 0.1
Epoch 1: loss = 3597182.109375 | lr = 0.1
Epoch 2: loss = 3653040.91015625 | lr = 0.1
Epoch 3: loss = 3702405.05859375 | lr = 0.1
Epoch 4: loss = 3729057.76953125 | lr = 0.1
Epoch 5: loss = 3747347.0859375 | lr = 0.1
Epoch 6: loss = 3777692.59765625 | lr = 0.1
Epoch 7: loss = 3779128.03515625 | lr = 0.1
Epoch 8: loss = 3812216.51953125 | lr = 0.1
Epoch 9: loss = 3817581.32421875 | lr = 0.1
Epoch 10: loss = 3869368.296875 | lr = 0.010000000000000002
Epoch 11: loss = 3937208.25 | lr = 0.010000000000000002
Epoch 12: loss = 3578448.75 | lr = 0.010000000000000002
Epoch 13: loss = 3688921.0 | lr = 0.010000000000000002
Epoch 14: loss = 3698371.75 | lr = 0.010000000000000002
Epoch 15: loss = 3637453.0 | lr = 0.010000000000000002
Epoch 16: loss = 3609308.5 | lr = 0.010000000000000002
Epoch 17: loss = 3595696.5 | lr = 0.010000000000000002
Epoch 18: loss = 3579164.0 | lr = 0.010000000000000002
Epoch 19: loss = 3565496.5 | lr = 0.010000000000000002
Epoch 20: loss = 3552894.0 | lr = 0.010000000000000002
Epoch 21: loss = 3541673.5 | lr = 0.010000000000000002
Epoch 22: loss = 3533015.5 | lr = 0.010000000000000002
Epoch 23: loss = 3526434.25 | lr = 0.010000000000000002
Epoch 24: loss = 3519185.5 | lr = 0.010000000000000002
Epoch 25: loss = 3511414.0 | lr = 0.010000000000000002
Epoch 26: loss = 3504737.5 | lr = 0.010000000000000002
Epoch 27: loss = 3498853.5 | lr = 0.010000000000000002
Epoch 28: loss = 3494600.5 | lr = 0.010000000000000002
Epoch 29: loss = 3491621.5 | lr = 0.010000000000000002
Epoch 30: loss = 3488354.0 | lr = 0.010000000000000002
Epoch 31: loss = 3484019.75 | lr = 0.010000000000000002
Epoch 32: loss = 3479748.0 | lr = 0.010000000000000002
Epoch 33: loss = 3476947.75 | lr = 0.010000000000000002
Epoch 34: loss = 3475599.5 | lr = 0.010000000000000002
Epoch 35: loss = 3474224.5 | lr = 0.010000000000000002
Epoch 36: loss = 3472050.0 | lr = 0.010000000000000002
Epoch 37: loss = 3469769.5 | lr = 0.010000000000000002
Epoch 38: loss = 3467709.5 | lr = 0.010000000000000002
Epoch 39: loss = 3466094.75 | lr = 0.010000000000000002
Epoch 40: loss = 3465085.5 | lr = 0.010000000000000002
Epoch 41: loss = 3464291.5 | lr = 0.010000000000000002
Epoch 42: loss = 3463382.0 | lr = 0.010000000000000002
Epoch 43: loss = 3462393.0 | lr = 0.010000000000000002
Epoch 44: loss = 3461451.5 | lr = 0.010000000000000002
Epoch 45: loss = 3460563.5 | lr = 0.010000000000000002
Epoch 46: loss = 3459812.25 | lr = 0.010000000000000002
