Running simulation for steps_size=17 and n_fluences=20
Steps size: 17
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 4222.6513671875
Epoch 1: loss = 1859.8343505859375
Epoch 2: loss = 1858.1728515625
Epoch 3: loss = 1858.138671875
Epoch 4: loss = 1858.1383056640625
Epoch 5: loss = 1858.1380615234375
Epoch 6: loss = 1858.137939453125
Epoch 7: loss = 1858.137939453125
Epoch 8: loss = 1858.137939453125
Epoch 9: loss = 1858.1378173828125
Epoch 10: loss = 1858.1378173828125
Epoch 11: loss = 1858.1378173828125
Epoch 12: loss = 1858.137939453125
Epoch 13: loss = 1858.137939453125
Epoch 14: loss = 1858.137939453125
Epoch 15: loss = 1858.137939453125
Epoch 16: loss = 1858.1378173828125
Epoch 17: loss = 1858.137939453125
Early stopping at epoch 17 with loss 1858.1378173828125
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 6468.884765625
Epoch 1: loss = 2625.8076171875
Epoch 2: loss = 2623.791015625
Epoch 3: loss = 2623.72265625
Epoch 4: loss = 2623.720703125
Epoch 5: loss = 2623.720458984375
Epoch 6: loss = 2623.720458984375
Epoch 7: loss = 2623.720458984375
Epoch 8: loss = 2623.720458984375
Epoch 9: loss = 2623.720458984375
Epoch 10: loss = 2623.72021484375
Epoch 11: loss = 2623.72021484375
Epoch 12: loss = 2623.72021484375
Epoch 13: loss = 2623.72021484375
Epoch 14: loss = 2623.72021484375
Epoch 15: loss = 2623.72021484375
Epoch 16: loss = 2623.72021484375
Epoch 17: loss = 2623.72021484375
Epoch 18: loss = 2623.72021484375
Early stopping at epoch 18 with loss 2623.72021484375
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 9649.037109375
Epoch 1: loss = 3138.4140625
Epoch 2: loss = 3131.642333984375
Epoch 3: loss = 3131.52880859375
Epoch 4: loss = 3131.5244140625
Epoch 5: loss = 3131.52099609375
Epoch 6: loss = 3131.52001953125
Epoch 7: loss = 3131.51904296875
Epoch 8: loss = 3131.5185546875
Epoch 9: loss = 3131.518310546875
Epoch 10: loss = 3131.51806640625
Epoch 11: loss = 3131.51806640625
Epoch 12: loss = 3131.51806640625
Epoch 13: loss = 3131.517822265625
Epoch 14: loss = 3131.517822265625
Epoch 15: loss = 3131.517822265625
Epoch 16: loss = 3131.517822265625
Epoch 17: loss = 3131.517822265625
Epoch 18: loss = 3131.517822265625
Epoch 19: loss = 3131.517578125
Epoch 20: loss = 3131.517822265625
Epoch 21: loss = 3131.517578125
Epoch 22: loss = 3131.517578125
Epoch 23: loss = 3131.517578125
Epoch 24: loss = 3131.517578125
Epoch 25: loss = 3131.517578125
Epoch 26: loss = 3131.517578125
Epoch 27: loss = 3131.517578125
Early stopping at epoch 27 with loss 3131.517578125
Reconstruction for fluence = 1.2742749857031335 photons/pixel
Epoch 0: loss = 17078.724609375
Epoch 1: loss = 3777.41064453125
Epoch 2: loss = 3762.501953125
Epoch 3: loss = 3762.02978515625
Epoch 4: loss = 3761.9833984375
Epoch 5: loss = 3761.98291015625
Epoch 6: loss = 3761.982421875
Epoch 7: loss = 3761.982421875
Epoch 8: loss = 3761.982421875
Epoch 9: loss = 3761.982421875
Epoch 10: loss = 3761.982177734375
Epoch 11: loss = 3761.982177734375
Epoch 12: loss = 3761.98193359375
Epoch 13: loss = 3761.98193359375
Epoch 14: loss = 3761.98193359375
Epoch 15: loss = 3761.98193359375
Epoch 16: loss = 3761.98193359375
Epoch 17: loss = 3761.98193359375
Epoch 18: loss = 3761.98193359375
Epoch 19: loss = 3761.98193359375
Epoch 20: loss = 3761.98193359375
Early stopping at epoch 20 with loss 3761.98193359375
Reconstruction for fluence = 2.976351441631318 photons/pixel
Epoch 0: loss = 34484.2578125
Epoch 1: loss = 4731.54638671875
Epoch 2: loss = 4694.12744140625
Epoch 3: loss = 4693.203125
Epoch 4: loss = 4692.9765625
Epoch 5: loss = 4692.94287109375
Epoch 6: loss = 4692.9072265625
Epoch 7: loss = 4692.892578125
Epoch 8: loss = 4692.8916015625
Epoch 9: loss = 4692.890625
Epoch 10: loss = 4692.890625
Epoch 11: loss = 4692.890625
Epoch 12: loss = 4692.890625
Epoch 13: loss = 4692.890625
Epoch 14: loss = 4692.890625
Epoch 15: loss = 4692.890625
Epoch 16: loss = 4692.89013671875
Epoch 17: loss = 4692.89013671875
Epoch 18: loss = 4692.89013671875
Epoch 19: loss = 4692.89013671875
Epoch 20: loss = 4692.89013671875
Epoch 21: loss = 4692.89013671875
Epoch 22: loss = 4692.89013671875
Epoch 23: loss = 4692.89013671875
Epoch 24: loss = 4692.8896484375
Epoch 25: loss = 4692.8896484375
Epoch 26: loss = 4692.8896484375
Epoch 27: loss = 4692.8896484375
Epoch 28: loss = 4692.8896484375
Epoch 29: loss = 4692.8896484375
Epoch 30: loss = 4692.8896484375
Epoch 31: loss = 4692.8896484375
Epoch 32: loss = 4692.8896484375
Early stopping at epoch 32 with loss 4692.8896484375
Reconstruction for fluence = 6.9519279617756045 photons/pixel
Epoch 0: loss = 75896.9375
Epoch 1: loss = 6380.11181640625
Epoch 2: loss = 6311.056640625
Epoch 3: loss = 6309.75390625
Epoch 4: loss = 6309.45703125
Epoch 5: loss = 6308.9482421875
Epoch 6: loss = 6308.89013671875
Epoch 7: loss = 6308.849609375
Epoch 8: loss = 6308.8486328125
Epoch 9: loss = 6308.84765625
Epoch 10: loss = 6308.8466796875
Epoch 11: loss = 6308.84619140625
Epoch 12: loss = 6308.84619140625
Epoch 13: loss = 6308.84619140625
Epoch 14: loss = 6308.845703125
Epoch 15: loss = 6308.845703125
Epoch 16: loss = 6308.845703125
Epoch 17: loss = 6308.845703125
