Running simulation for steps_size=20 and n_fluences=20
Steps size: 20
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 4616.9658203125
Epoch 1: loss = 1937.6265869140625
Epoch 2: loss = 1935.7789306640625
Epoch 3: loss = 1935.7169189453125
Epoch 4: loss = 1935.71337890625
Epoch 5: loss = 1935.71240234375
Epoch 6: loss = 1935.71240234375
Epoch 7: loss = 1935.712158203125
Epoch 8: loss = 1935.712158203125
Epoch 9: loss = 1935.712158203125
Epoch 10: loss = 1935.712158203125
Epoch 11: loss = 1935.7119140625
Epoch 12: loss = 1935.7119140625
Epoch 13: loss = 1935.7119140625
Epoch 14: loss = 1935.7119140625
Epoch 15: loss = 1935.7120361328125
Epoch 16: loss = 1935.7120361328125
Epoch 17: loss = 1935.7119140625
Epoch 18: loss = 1935.7119140625
Epoch 19: loss = 1935.7119140625
Early stopping at epoch 19 with loss 1935.7119140625
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 6759.310546875
Epoch 1: loss = 2718.048583984375
Epoch 2: loss = 2715.607666015625
Epoch 3: loss = 2715.551025390625
Epoch 4: loss = 2715.55078125
Epoch 5: loss = 2715.55029296875
Epoch 6: loss = 2715.55029296875
Epoch 7: loss = 2715.55029296875
Epoch 8: loss = 2715.55029296875
Epoch 9: loss = 2715.55029296875
Epoch 10: loss = 2715.55029296875
Epoch 11: loss = 2715.5498046875
Epoch 12: loss = 2715.5498046875
Epoch 13: loss = 2715.5498046875
Epoch 14: loss = 2715.5498046875
Epoch 15: loss = 2715.5498046875
Epoch 16: loss = 2715.5498046875
Epoch 17: loss = 2715.5498046875
Epoch 18: loss = 2715.5498046875
Epoch 19: loss = 2715.5498046875
Early stopping at epoch 19 with loss 2715.5498046875
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 10433.5234375
Epoch 1: loss = 3217.99072265625
Epoch 2: loss = 3213.63330078125
Epoch 3: loss = 3213.5703125
Epoch 4: loss = 3213.5615234375
Epoch 5: loss = 3213.56005859375
Epoch 6: loss = 3213.56005859375
Epoch 7: loss = 3213.559814453125
Epoch 8: loss = 3213.5595703125
Epoch 9: loss = 3213.559326171875
Epoch 10: loss = 3213.559326171875
Epoch 11: loss = 3213.559326171875
Epoch 12: loss = 3213.559326171875
Epoch 13: loss = 3213.559326171875
Epoch 14: loss = 3213.559326171875
Epoch 15: loss = 3213.5595703125
Epoch 16: loss = 3213.559326171875
Epoch 17: loss = 3213.559326171875
Early stopping at epoch 17 with loss 3213.559326171875
Reconstruction for fluence = 1.2742749857031335 photons/pixel
Epoch 0: loss = 18441.197265625
Epoch 1: loss = 3872.697021484375
Epoch 2: loss = 3864.6357421875
Epoch 3: loss = 3864.41796875
Epoch 4: loss = 3864.37451171875
Epoch 5: loss = 3864.3740234375
Epoch 6: loss = 3864.373779296875
Epoch 7: loss = 3864.37353515625
Epoch 8: loss = 3864.37353515625
Epoch 9: loss = 3864.373046875
Epoch 10: loss = 3864.373046875
Epoch 11: loss = 3864.373046875
Epoch 12: loss = 3864.373046875
Epoch 13: loss = 3864.373046875
Epoch 14: loss = 3864.373046875
Epoch 15: loss = 3864.373046875
Epoch 16: loss = 3864.373046875
Epoch 17: loss = 3864.373046875
Early stopping at epoch 17 with loss 3864.373046875
Reconstruction for fluence = 2.976351441631318 photons/pixel
Epoch 0: loss = 37339.9140625
Epoch 1: loss = 4816.02587890625
Epoch 2: loss = 4795.2451171875
Epoch 3: loss = 4794.5322265625
Epoch 4: loss = 4794.4423828125
Epoch 5: loss = 4794.404296875
Epoch 6: loss = 4794.4033203125
Epoch 7: loss = 4794.40234375
Epoch 8: loss = 4794.40234375
Epoch 9: loss = 4794.40234375
Epoch 10: loss = 4794.40234375
Epoch 11: loss = 4794.40234375
Epoch 12: loss = 4794.40234375
Epoch 13: loss = 4794.40234375
Epoch 14: loss = 4794.40234375
Epoch 15: loss = 4794.40234375
Early stopping at epoch 15 with loss 4794.40234375
Reconstruction for fluence = 6.9519279617756045 photons/pixel
Epoch 0: loss = 81502.359375
Epoch 1: loss = 6421.11279296875
Epoch 2: loss = 6375.32763671875
Epoch 3: loss = 6373.994140625
Epoch 4: loss = 6373.7138671875
Epoch 5: loss = 6373.5478515625
Epoch 6: loss = 6373.533203125
Epoch 7: loss = 6373.529296875
Epoch 8: loss = 6373.5224609375
Epoch 9: loss = 6373.51953125
Epoch 10: loss = 6373.5185546875
Epoch 11: loss = 6373.517578125
Epoch 12: loss = 6373.517578125
Epoch 13: loss = 6373.517578125
Epoch 14: loss = 6373.51708984375
Epoch 15: loss = 6373.5166015625
Epoch 16: loss = 6373.5166015625
Epoch 17: loss = 6373.5166015625
Epoch 18: loss = 6373.515625
Epoch 19: loss = 6373.515625
Epoch 20: loss = 6373.51513671875
Epoch 21: loss = 6373.51513671875
Epoch 22: loss = 6373.5146484375
Epoch 23: loss = 6373.513671875
Epoch 24: loss = 6373.513671875
Epoch 25: loss = 6373.51318359375
Epoch 26: loss = 6373.5126953125
Epoch 27: loss = 6373.5126953125
Epoch 28: loss = 6373.5126953125
Epoch 29: loss = 6373.5126953125
Epoch 30: loss = 6373.51220703125
Epoch 31: loss = 6373.51171875
Epoch 32: loss = 6373.51171875
Epoch 33: loss = 6373.51171875
Epoch 34: loss = 6373.51171875
Epoch 35: loss = 6373.51171875
Epoch 36: loss = 6373.51171875
Epoch 37: loss = 6373.51171875
Epoch 38: loss = 6373.51171875
Epoch 39: loss = 6373.51171875
Early stopping at epoch 39 with loss 6373.51171875
Reconstruction for fluence = 16.23776739188721 photons/pixel
Epoch 0: loss = 185461.984375
Epoch 1: loss = 8552.8603515625
