Running simulation for steps_size=28 and n_fluences=20
Steps size: 28
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 0.2630271017551422
Epoch 1: loss = 0.05813519284129143
Epoch 2: loss = 0.0472106859087944
Epoch 3: loss = 0.04387447610497475
Epoch 4: loss = 0.04260490834712982
Epoch 5: loss = 0.042023319751024246
Epoch 6: loss = 0.04175806790590286
Epoch 7: loss = 0.04158632829785347
Epoch 8: loss = 0.04146223142743111
Epoch 9: loss = 0.04137377068400383
Epoch 10: loss = 0.04131035879254341
Epoch 11: loss = 0.041260816156864166
Epoch 12: loss = 0.04122508689761162
Epoch 13: loss = 0.041190098971128464
Epoch 14: loss = 0.041155215352773666
Epoch 15: loss = 0.04112359881401062
Epoch 16: loss = 0.04110170155763626
Epoch 17: loss = 0.04108702391386032
Epoch 18: loss = 0.04107556864619255
Epoch 19: loss = 0.041068073362112045
Epoch 20: loss = 0.041063275188207626
Epoch 21: loss = 0.04105983301997185
Epoch 22: loss = 0.04105757921934128
Early stopping at epoch 22 with loss 0.04108702391386032
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 1.1162946224212646
Epoch 1: loss = 0.1415146440267563
Epoch 2: loss = 0.11508769541978836
Epoch 3: loss = 0.1071748211979866
Epoch 4: loss = 0.10389886796474457
Epoch 5: loss = 0.10232643038034439
Epoch 6: loss = 0.10161621123552322
Epoch 7: loss = 0.10120134800672531
Epoch 8: loss = 0.10096796602010727
Epoch 9: loss = 0.10082349181175232
Epoch 10: loss = 0.10074424743652344
Epoch 11: loss = 0.10070714354515076
Epoch 12: loss = 0.1006867066025734
Epoch 13: loss = 0.10067089647054672
Epoch 14: loss = 0.10065355896949768
Epoch 15: loss = 0.10062249004840851
Epoch 16: loss = 0.10059382021427155
Epoch 17: loss = 0.10057153552770615
Epoch 18: loss = 0.1005520448088646
Epoch 19: loss = 0.10053439438343048
Epoch 20: loss = 0.1005203127861023
Epoch 21: loss = 0.10050705820322037
Early stopping at epoch 21 with loss 0.10059382021427155
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 5.5070343017578125
Epoch 1: loss = 0.32559671998023987
Epoch 2: loss = 0.25252097845077515
Epoch 3: loss = 0.23071230947971344
Epoch 4: loss = 0.22275188565254211
Epoch 5: loss = 0.21917825937271118
Epoch 6: loss = 0.21783609688282013
Epoch 7: loss = 0.21717222034931183
Epoch 8: loss = 0.21669580042362213
Epoch 9: loss = 0.21641302108764648
Epoch 10: loss = 0.2162502110004425
Epoch 11: loss = 0.21617084741592407
Epoch 12: loss = 0.21612294018268585
Epoch 13: loss = 0.21608707308769226
Epoch 14: loss = 0.21605750918388367
Epoch 15: loss = 0.2160244584083557
Epoch 16: loss = 0.21599680185317993
Epoch 17: loss = 0.21597875654697418
Epoch 18: loss = 0.2159682959318161
Epoch 19: loss = 0.21596091985702515
Epoch 20: loss = 0.21595625579357147
Epoch 21: loss = 0.2159537971019745
Early stopping at epoch 21 with loss 0.21599680185317993
Reconstruction for fluence = 1.2742749857031335 photons/pixel
Epoch 0: loss = 28.245708465576172
Epoch 1: loss = 0.7839490175247192
Epoch 2: loss = 0.5524504780769348
Epoch 3: loss = 0.48949554562568665
Epoch 4: loss = 0.4629288911819458
Epoch 5: loss = 0.453412264585495
Epoch 6: loss = 0.44861140847206116
Epoch 7: loss = 0.4464346468448639
Epoch 8: loss = 0.44524574279785156
Epoch 9: loss = 0.4445021450519562
Epoch 10: loss = 0.4441181719303131
Epoch 11: loss = 0.44390085339546204
Epoch 12: loss = 0.4437733590602875
Epoch 13: loss = 0.44369998574256897
Epoch 14: loss = 0.443636953830719
Epoch 15: loss = 0.4435960352420807
Epoch 16: loss = 0.443571001291275
Epoch 17: loss = 0.4435546398162842
Epoch 18: loss = 0.44354191422462463
Epoch 19: loss = 0.44353312253952026
Epoch 20: loss = 0.44352707266807556
Epoch 21: loss = 0.44352707266807556
Epoch 22: loss = 0.4435229003429413
Epoch 23: loss = 0.4435206949710846
Epoch 24: loss = 0.44351905584335327
Early stopping at epoch 24 with loss 0.44353312253952026
Reconstruction for fluence = 2.976351441631318 photons/pixel
Epoch 0: loss = 149.60203552246094
Epoch 1: loss = 2.02701997756958
Epoch 2: loss = 1.4065033197402954
Epoch 3: loss = 1.199047565460205
Epoch 4: loss = 1.1181721687316895
Epoch 5: loss = 1.0787012577056885
Epoch 6: loss = 1.0628983974456787
Epoch 7: loss = 1.0549176931381226
Epoch 8: loss = 1.0504271984100342
Epoch 9: loss = 1.0475199222564697
Epoch 10: loss = 1.0452438592910767
Epoch 11: loss = 1.044028401374817
Epoch 12: loss = 1.0433858633041382
Epoch 13: loss = 1.042999267578125
Epoch 14: loss = 1.0427595376968384
Epoch 15: loss = 1.042626976966858
Epoch 16: loss = 1.0425723791122437
Epoch 17: loss = 1.0425137281417847
Epoch 18: loss = 1.042490005493164
Epoch 19: loss = 1.0424772500991821
Epoch 20: loss = 1.0424665212631226
Epoch 21: loss = 1.0424638986587524
Epoch 22: loss = 1.042460322380066
Early stopping at epoch 22 with loss 1.0425137281417847
Reconstruction for fluence = 6.9519279617756045 photons/pixel
Epoch 0: loss = 802.4869384765625
Epoch 1: loss = 4.89407205581665
Epoch 2: loss = 2.9392497539520264
Epoch 3: loss = 2.3796496391296387
Epoch 4: loss = 2.1612486839294434
Epoch 5: loss = 2.0598652362823486
Epoch 6: loss = 2.0218918323516846
Epoch 7: loss = 1.9985716342926025
Epoch 8: loss = 1.9832360744476318
Epoch 9: loss = 1.9731793403625488
Epoch 10: loss = 1.9669783115386963
Epoch 11: loss = 1.9634759426116943
Epoch 12: loss = 1.9614033699035645
