Running simulation for steps_size=29 and n_fluences=20
Steps size: 29
Tensors initialization on device cuda
Multiprobe = band_lim
torch.Size([1, 64, 64])

('MSE', None) RECONSTRUCTIONS

Reconstruction for fluence = 0.09999999999999999 photons/pixel
Epoch 0: loss = 0.25108951330184937
Epoch 1: loss = 0.05363316088914871
Epoch 2: loss = 0.044137563556432724
Epoch 3: loss = 0.041851796209812164
Epoch 4: loss = 0.041133370250463486
Epoch 5: loss = 0.040839824825525284
Epoch 6: loss = 0.04070005938410759
Epoch 7: loss = 0.04061652719974518
Epoch 8: loss = 0.040560342371463776
Epoch 9: loss = 0.040531545877456665
Epoch 10: loss = 0.04051823168992996
Epoch 11: loss = 0.04051031544804573
Epoch 12: loss = 0.040504831820726395
Epoch 13: loss = 0.04050050303339958
Early stopping at epoch 13 with loss 0.040560342371463776
Reconstruction for fluence = 0.23357214690901223 photons/pixel
Epoch 0: loss = 1.1215580701828003
Epoch 1: loss = 0.12798717617988586
Epoch 2: loss = 0.10410126298666
Epoch 3: loss = 0.09716939181089401
Epoch 4: loss = 0.09488971531391144
Epoch 5: loss = 0.09415865689516068
Epoch 6: loss = 0.09390519559383392
Epoch 7: loss = 0.09374193847179413
Epoch 8: loss = 0.09366326034069061
Epoch 9: loss = 0.09360595792531967
Epoch 10: loss = 0.09355459362268448
Epoch 11: loss = 0.09351382404565811
Epoch 12: loss = 0.09344557672739029
Epoch 13: loss = 0.09332547336816788
Epoch 14: loss = 0.09325610846281052
Epoch 15: loss = 0.09322477877140045
Epoch 16: loss = 0.09319831430912018
Epoch 17: loss = 0.09317370504140854
Epoch 18: loss = 0.09314293414354324
Epoch 19: loss = 0.09311539679765701
Epoch 20: loss = 0.09310028702020645
Epoch 21: loss = 0.09306621551513672
Epoch 22: loss = 0.0929953008890152
Epoch 23: loss = 0.0929201990365982
Epoch 24: loss = 0.09287150949239731
Epoch 25: loss = 0.09285060316324234
Epoch 26: loss = 0.09284080564975739
Epoch 27: loss = 0.0928361788392067
Epoch 28: loss = 0.09283386170864105
Epoch 29: loss = 0.09283251315355301
Early stopping at epoch 29 with loss 0.09287150949239731
Reconstruction for fluence = 0.5455594781168519 photons/pixel
Epoch 0: loss = 5.3796610832214355
Epoch 1: loss = 0.29236719012260437
Epoch 2: loss = 0.22775799036026
Epoch 3: loss = 0.21008433401584625
Epoch 4: loss = 0.2042810171842575
Epoch 5: loss = 0.20204125344753265
Epoch 6: loss = 0.20123806595802307
Epoch 7: loss = 0.2008424699306488
Epoch 8: loss = 0.20062947273254395
Epoch 9: loss = 0.20051011443138123
Epoch 10: loss = 0.200431227684021
Epoch 11: loss = 0.20037841796875
Epoch 12: loss = 0.20034655928611755
Epoch 13: loss = 0.2003285139799118
Epoch 14: loss = 0.20031806826591492
Epoch 15: loss = 0.20031066238880157
Epoch 16: loss = 0.20030400156974792
Early stopping at epoch 16 with loss 0.20037841796875
Reconstruction for fluence = 1.2742749857031335 photons/pixel
Epoch 0: loss = 27.098844528198242
Epoch 1: loss = 0.7064798474311829
Epoch 2: loss = 0.513831377029419
Epoch 3: loss = 0.4627365469932556
Epoch 4: loss = 0.44446319341659546
Epoch 5: loss = 0.43665531277656555
Epoch 6: loss = 0.4337027370929718
Epoch 7: loss = 0.4321936368942261
Epoch 8: loss = 0.4313484728336334
Epoch 9: loss = 0.43086057901382446
Epoch 10: loss = 0.43060287833213806
Epoch 11: loss = 0.4304613173007965
Epoch 12: loss = 0.4302624762058258
Epoch 13: loss = 0.42985281348228455
Epoch 14: loss = 0.4296397566795349
Epoch 15: loss = 0.429548442363739
Epoch 16: loss = 0.4295044541358948
Epoch 17: loss = 0.42948320508003235
Epoch 18: loss = 0.4294721186161041
Epoch 19: loss = 0.4294654130935669
Epoch 20: loss = 0.4294617474079132
Epoch 21: loss = 0.429459810256958
Early stopping at epoch 21 with loss 0.4295044541358948
Reconstruction for fluence = 2.976351441631318 photons/pixel
Epoch 0: loss = 144.6195526123047
Epoch 1: loss = 1.8381115198135376
Epoch 2: loss = 1.2333427667617798
Epoch 3: loss = 1.0771963596343994
Epoch 4: loss = 1.0170862674713135
Epoch 5: loss = 0.989345133304596
Epoch 6: loss = 0.9788070321083069
Epoch 7: loss = 0.9723325371742249
Epoch 8: loss = 0.9694076180458069
Epoch 9: loss = 0.9678069353103638
Epoch 10: loss = 0.9669626355171204
Epoch 11: loss = 0.966521680355072
Epoch 12: loss = 0.9662855267524719
Epoch 13: loss = 0.9661328196525574
Epoch 14: loss = 0.9660321474075317
Epoch 15: loss = 0.9659714102745056
Epoch 16: loss = 0.9659306406974792
Epoch 17: loss = 0.9659046530723572
Epoch 18: loss = 0.9658830761909485
Epoch 19: loss = 0.965862512588501
Epoch 20: loss = 0.9658353924751282
Epoch 21: loss = 0.9657936096191406
Epoch 22: loss = 0.9657493233680725
Epoch 23: loss = 0.9657109379768372
Epoch 24: loss = 0.9656832814216614
Epoch 25: loss = 0.9656639099121094
Epoch 26: loss = 0.96565181016922
Epoch 27: loss = 0.9656422138214111
Epoch 28: loss = 0.9656302332878113
Epoch 29: loss = 0.9656037092208862
Early stopping at epoch 29 with loss 0.9656832814216614
Reconstruction for fluence = 6.9519279617756045 photons/pixel
Epoch 0: loss = 781.8817138671875
Epoch 1: loss = 5.142179012298584
Epoch 2: loss = 3.129241466522217
Epoch 3: loss = 2.514408588409424
Epoch 4: loss = 2.321502447128296
Epoch 5: loss = 2.234651803970337
Epoch 6: loss = 2.1967451572418213
Epoch 7: loss = 2.1766598224639893
Epoch 8: loss = 2.1633660793304443
Epoch 9: loss = 2.1557416915893555
Epoch 10: loss = 2.150954008102417
Epoch 11: loss = 2.148297071456909
Epoch 12: loss = 2.1467442512512207
Epoch 13: loss = 2.1457526683807373
Epoch 14: loss = 2.1450557708740234
